Age,Sex,Sleep quality,Reliability,Psychoticism,Nervousness,Character
24,1,0,55.37,46.85,63.47,30.82
50,1,2,53.24,45.12,57.2,35
26,1,2,55.37,50.03,72.32,33.24
44,1,2,60.75,37.24,60.98,33.65
44,1,3,51.74,44.06,56.81,57.52
54,1,1,50.56,39.17,55.11,47.32
32,1,2,47.32,37.5,72.45,42.93
53,1,3,61.26,39.17,55.11,37.46
18,1,2,44.53,55.71,75.61,30.09
19,1,2,49.64,44.05,61.98,34.69
20,1,2,22.92,50.03,70.11,38.07
24,1,3,43.57,37.29,70.11,59.81
49,1,3,36.73,47.47,67.24,38.42
16,1,3,26.62,61.55,71.07,30.09
53,1,3,53.24,42.14,61.38,64.56
32,1,2,28.86,62.23,66.12,42.93
22,1,2,34.72,43.66,76.75,54.98
46,1,1,60.75,33.82,48.46,59.9
18,1,3,59.87,46.97,64.25,30.09
23,1,2,25.87,50.03,74.54,35.65
51,1,2,45.21,48.1,55.11,44.85
30,1,3,44.25,42.99,61.9,42.93
21,1,3,43.57,46.85,70.11,59.81
51,1,1,58.58,39.17,34.24,62.09
60,1,3,54.31,44.2,71.97,47.09
18,1,0,41.97,44.05,34.7,53.08
27,1,1,49.47,40.48,50.2,59.81
32,1,2,38.09,48.49,74.56,40.57
31,1,1,28.86,45.74,70.34,45.3
16,1,2,41.97,49.88,59.7,34.69
61,1,1,45.51,53.81,74.13,49.44
19,1,2,52.2,41.14,73.34,30.09
39,1,2,50.4,42.99,70.34,52.39
24,1,1,34.72,53.22,70.11,42.9
61,1,2,39.65,60.22,35.25,40.05
28,1,1,37.67,46.85,72.32,35.65
25,1,2,34.72,56.4,72.32,30.82
30,1,2,47.32,37.5,51.35,47.66
49,1,2,57.75,37.24,58.89,50.36
50,1,3,45.21,39.17,75.99,39.93
54,1,3,61.26,45.12,57.2,44.85
48,1,3,39.73,57.71,67.24,47.97
53,1,3,45.21,60,73.9,37.46
23,1,2,37.67,50.03,65.69,35.65
18,1,2,39.41,41.14,71.07,34.69
19,1,1,34.3,35.31,71.07,50.78
35,1,1,56.55,40.25,51.35,42.93
37,1,3,25.78,64.97,0,31.11
28,1,2,25.87,37.29,74.54,38.07
26,1,3,49.47,34.11,72.32,30.82
51,1,2,45.21,39.17,71.82,37.46
71,1,3,45.51,47.4,63.33,56.48
45,1,0,42.73,67.95,42.19,55.13
16,1,1,47.08,35.31,59.7,64.57
26,1,3,58.32,40.48,41.35,52.56
48,1,3,48.74,40.65,38.02,62.29
21,1,2,49.47,46.85,74.54,35.65
21,1,1,34.72,34.11,59.05,52.56
52,1,3,63.93,45.12,63.47,59.63
81,1,1,48.45,60.22,71.97,49.44
54,1,1,61.26,45.12,42.59,67.02
26,1,2,28.82,43.66,74.54,52.56
47,1,2,27.72,61.13,63.07,50.36
34,1,2,38.09,53.98,64.01,40.57
54,1,1,61.26,42.14,50.94,44.85
63,1,1,60.18,37.79,54.69,61.17
54,1,2,50.56,39.17,48.85,59.63
53,1,3,53.24,54.05,48.85,47.32
31,1,2,35.02,48.49,57.68,71.3
45,1,3,24.71,64.54,63.07,55.13
48,1,2,63.75,33.82,46.37,55.13
24,1,1,43.57,62.77,76.75,54.98
27,1,3,31.77,34.11,67.9,64.64
52,1,1,63.93,39.17,44.68,35
54,1,3,34.52,65.95,71.82,44.85
59,1,1,63.93,39.17,53.03,37.46
27,1,3,40.62,56.4,67.9,62.22
61,1,3,54.31,50.61,46.05,44.74
48,1,3,54.74,33.82,44.28,71.84
46,1,3,24.71,64.54,71.42,38.42
34,1,1,44.25,48.49,61.9,64.21
33,1,3,44.25,45.74,70.34,31.11
34,1,1,47.32,45.74,53.46,35.84
41,1,3,54.74,71.37,58.89,71.84
32,1,3,35.02,53.98,59.79,59.48
45,1,1,54.74,40.65,50.54,59.9
54,1,2,61.26,39.17,50.94,44.85
27,1,2,43.57,37.29,74.54,40.48
38,1,1,41.17,40.25,64.01,42.93
22,1,2,52.42,40.48,45.77,45.31
26,1,3,49.47,34.11,65.69,64.64
31,1,3,41.17,45.74,66.12,50.02
36,1,3,38.09,45.74,64.01,61.84
17,1,1,21.51,76.12,59.7,46.18
47,1,3,57.75,40.65,54.72,57.52
44,1,3,57.75,47.47,71.42,67.06
21,1,3,49.47,46.85,70.11,50.14
26,1,3,31.77,53.22,76.75,35.65
26,1,3,25.87,46.85,74.54,38.07
29,1,1,31.77,50.03,65.69,52.56
39,1,1,38.09,48.49,66.12,57.12
54,1,2,42.54,48.1,53.03,52.24
44,1,3,42.73,61.13,75.59,33.65
50,1,2,66.6,45.12,42.59,49.78
26,1,1,43.57,46.85,61.26,64.64
28,1,3,43.57,56.4,76.75,40.48
35,1,3,41.17,37.5,47.13,57.12
34,1,0,56.55,45.74,68.23,40.57
27,1,1,46.52,37.29,36.92,57.39
35,1,3,25.78,48.49,0,52.39
26,1,1,43.57,37.29,67.9,38.07
31,1,1,62.71,45.74,64.01,61.84
43,1,2,36.73,37.24,40.1,59.9
26,1,3,31.77,46.85,67.9,35.65
53,1,2,58.58,54.05,42.59,44.85
42,1,3,63.75,47.47,48.46,40.81
32,1,3,56.55,51.24,74.56,57.12
16,1,1,44.53,49.88,68.8,55.38
57,1,3,61.26,36.19,69.73,64.56
41,1,2,48.74,40.65,65.16,47.97
54,1,3,61.26,45.12,53.03,32.54
22,1,1,43.57,59.59,72.32,54.98
22,1,3,40.62,40.48,74.54,33.24
28,1,3,55.37,40.48,67.9,42.9
26,1,2,46.52,40.48,47.99,50.14
56,1,2,23.82,57.02,75.99,64.56
32,1,2,56.55,51.24,61.9,52.39
34,1,1,35.02,53.98,53.46,33.48
36,1,3,56.55,45.74,70.34,28.75
17,1,3,36.85,55.71,77.89,53.08
60,1,3,48.45,44.2,71.97,51.78
27,1,3,37.67,56.4,74.54,28.41
30,1,3,28.86,42.99,57.68,57.12
49,1,1,54.74,44.06,40.1,62.29
30,1,2,19.63,53.98,74.56,50.02
42,1,2,57.75,40.65,50.54,43.2
41,1,2,39.73,50.89,63.07,57.52
29,1,2,37.67,46.85,74.54,35.65
30,1,1,47.32,40.25,70.34,33.48
41,1,3,54.74,47.47,52.63,50.36
64,1,3,51.38,47.4,71.97,51.78
17,1,2,47.08,41.14,59.7,57.68
48,1,2,54.74,37.24,60.98,45.58
54,1,1,66.6,48.1,50.94,64.56
43,1,3,54.74,50.89,75.59,62.29
28,1,2,58.32,34.11,61.26,38.07
57,1,3,47.89,54.05,65.55,44.85
52,1,1,47.89,48.1,59.29,59.63
22,1,2,28.82,56.4,67.9,50.14
57,1,2,45.21,54.05,73.9,49.78
39,1,3,50.4,45.74,61.9,54.75
27,1,2,31.77,50.03,70.11,40.48
28,1,3,46.52,50.03,72.32,35.65
46,1,1,51.74,44.06,60.98,43.2
21,1,2,25.87,43.66,74.54,40.48
44,1,1,36.73,74.78,75.59,33.65
31,1,1,53.48,34.75,57.68,42.93
23,1,3,46.52,62.77,63.47,35.65
35,1,2,50.4,40.25,70.34,59.48
35,1,2,47.32,45.74,68.23,42.93
34,1,3,56.55,53.98,49.24,45.3
27,1,3,52.42,37.29,61.26,35.65
28,1,2,34.72,50.03,72.32,40.48
25,1,2,52.42,37.29,54.62,69.47
41,1,3,48.74,67.95,65.16,55.13
32,1,3,22.71,48.49,51.35,66.57
28,1,2,49.47,46.85,72.32,38.07
17,1,2,31.74,70.29,75.61,43.89
29,1,2,52.42,37.29,67.9,54.98
20,1,3,46.52,50.03,74.54,30.82
33,1,2,41.17,45.74,0,45.3
39,1,1,41.17,56.73,74.56,47.66
48,1,3,36.73,64.54,73.51,36.04
34,1,3,47.32,40.25,51.35,59.48
48,1,1,54.74,64.54,69.33,33.65
19,1,3,34.3,44.05,71.07,30.09
29,1,2,49.47,37.29,52.41,52.56
17,1,2,26.62,44.05,73.34,46.18
63,1,3,48.45,34.58,67.65,44.74
17,1,1,41.97,38.22,34.7,39.29
44,1,3,51.74,61.13,71.42,55.13
35,1,3,50.4,40.25,59.79,40.57
31,1,3,47.32,53.98,53.46,59.48
45,1,2,66.76,50.89,50.54,64.68
22,1,3,43.57,40.48,56.84,45.31
42,1,3,36.73,57.71,71.42,52.74
36,1,3,44.25,51.24,72.45,45.3
29,1,2,46.52,34.11,70.11,38.07
55,1,3,55.91,45.12,34.24,62.09
18,1,1,39.41,41.14,73.34,39.29
34,1,3,31.94,59.48,70.34,38.2
48,1,2,51.74,57.71,69.33,52.74
30,1,2,47.32,40.25,55.57,54.75
28,1,2,49.47,34.11,63.47,40.48
35,1,3,38.09,48.49,0,57.12
48,1,2,42.73,37.24,67.24,31.26
20,1,1,37.67,34.11,56.84,54.98
17,1,2,41.97,49.88,75.61,36.99
17,1,2,34.3,52.8,77.89,53.08
17,1,2,34.3,58.63,75.61,55.38
23,1,1,64.22,34.11,54.62,62.22
29,1,1,40.62,50.03,67.9,33.24
27,1,2,49.47,34.11,63.47,42.9
40,1,2,51.74,30.41,52.63,62.29
81,1,2,60.18,44.2,63.33,44.74
41,1,2,30.72,57.71,75.59,33.65
20,1,1,14.07,97.8,65.69,40.48
45,1,3,36.73,57.71,71.42,43.2
27,1,3,46.52,40.48,67.9,71.88
44,1,1,54.74,44.06,48.46,57.52
48,1,2,39.73,57.71,63.07,67.06
22,1,1,22.92,56.4,63.47,64.64
38,1,1,50.4,42.99,66.12,31.11
59,1,2,55.91,36.19,65.55,35
61,1,3,60.18,40.99,46.05,49.44
49,1,3,39.73,50.89,71.42,38.42
55,1,2,55.91,39.17,55.11,52.24
55,1,3,55.91,39.17,75.99,39.93
63,1,2,51.38,37.79,69.81,42.39
51,1,2,23.82,77.86,78.08,52.24
33,1,2,35.02,48.49,55.57,31.11
33,1,2,25.78,59.48,66.12,52.39
26,1,3,55.37,43.66,70.11,47.73
36,1,3,50.4,51.24,74.56,38.2
27,1,1,40.62,43.66,70.11,45.31
27,1,2,49.47,40.48,41.35,54.98
65,1,3,30.85,34.58,74.13,35.35
49,1,1,57.75,40.65,54.72,52.74
30,1,2,31.94,42.99,59.79,45.3
58,1,3,37.19,42.14,67.64,37.46
36,1,3,56.55,42.99,40.8,50.02
17,1,1,31.74,67.38,73.34,59.98
39,1,3,47.32,59.48,70.34,31.11
48,1,3,51.74,47.47,48.46,40.81
26,1,2,52.42,43.66,47.99,47.73
29,1,1,37.67,50.03,41.35,71.88
26,1,2,19.97,59.59,70.11,64.64
17,1,2,47.08,41.14,68.8,34.69
24,1,1,49.47,37.29,63.47,40.48
22,1,1,25.87,56.4,63.47,45.31
53,1,1,58.58,48.1,63.47,27.61
43,1,2,36.73,71.37,77.68,45.58
33,1,2,44.25,45.74,72.45,45.3
35,1,2,38.09,48.49,59.79,47.66
26,1,2,58.32,34.11,67.9,38.07
26,1,3,52.42,43.66,74.54,38.07
51,1,3,47.89,39.17,73.9,32.54
55,1,2,55.91,45.12,71.82,49.78
35,1,1,44.25,40.25,64.01,59.48
67,1,3,54.31,47.4,59.01,37.7
51,1,1,31.84,80.83,36.33,62.09
27,1,2,52.42,46.85,63.47,30.82
22,1,3,64.22,37.29,70.11,40.48
26,1,1,46.52,50.03,63.47,33.24
32,1,1,47.32,51.24,72.45,42.93
28,1,2,43.57,43.66,56.84,35.65
28,1,2,52.42,40.48,67.9,30.82
24,1,1,31.77,59.59,74.54,33.24
30,1,2,19.63,53.98,74.56,38.2
16,1,1,49.64,46.97,66.52,34.69
33,1,2,35.02,45.74,53.46,47.66
59,1,3,53.24,54.05,48.85,64.56
49,1,3,48.74,37.24,77.68,36.04
30,1,1,38.09,42.99,68.23,57.12
39,1,3,38.09,45.74,74.56,45.3
24,1,3,37.67,53.22,65.69,28.41
33,1,3,44.25,37.5,64.01,52.39
61,1,2,48.45,50.61,39.57,47.09
29,1,3,61.27,40.48,52.41,30.82
37,1,3,22.71,73.21,0,35.84
21,1,2,49.47,40.48,61.26,71.88
42,1,2,42.73,54.3,73.51,43.2
46,1,3,51.74,30.41,65.16,36.04
56,1,1,53.24,48.1,59.29,54.7
50,1,2,50.56,45.12,69.73,59.63
44,1,3,57.75,37.24,63.07,36.04
28,1,2,43.57,43.66,67.9,35.65
24,1,2,37.67,43.66,54.62,45.31
45,1,3,45.74,47.47,71.42,69.45
35,1,3,53.48,42.99,68.23,47.66
33,1,1,16.55,59.48,74.56,47.66
54,1,3,31.84,45.12,61.38,57.17
49,1,3,45.74,47.47,73.51,52.74
34,1,2,38.09,40.25,61.9,40.57
46,1,3,45.74,61.13,73.51,31.26
63,1,3,42.58,34.58,56.85,54.13
24,1,1,34.72,53.22,72.32,57.39
30,1,2,38.09,40.25,59.79,61.84
28,1,1,52.42,50.03,63.47,42.9
19,1,2,44.53,49.88,73.34,43.89
41,1,3,54.74,40.65,67.24,47.97
52,1,2,55.91,42.14,63.47,49.78
27,1,2,55.37,46.85,72.32,47.73
22,1,1,31.77,59.59,76.75,40.48
22,1,2,37.67,40.48,72.32,50.14
38,1,0,53.48,45.74,47.13,54.75
33,1,3,41.17,64.97,68.23,52.39
29,1,2,49.47,53.22,67.9,35.65
60,1,0,54.31,44.2,26.61,49.44
23,1,1,49.47,56.4,67.9,47.73
40,1,3,54.74,40.65,63.07,50.36
31,1,2,53.48,45.74,66.12,50.02
24,1,1,34.72,43.66,36.92,71.88
54,1,2,58.58,45.12,40.5,69.48
39,1,3,22.71,45.74,68.23,47.66
29,1,3,37.67,37.29,67.9,35.65
31,1,3,62.71,40.25,57.68,40.57
47,1,3,60.75,37.24,67.24,55.13
24,1,2,43.57,46.85,63.47,33.24
59,1,2,66.6,54.05,59.29,42.39
47,1,3,12.7,88.43,65.16,55.13
35,1,2,59.63,40.25,74.56,52.39
57,1,3,55.91,36.19,55.11,47.32
36,1,3,38.09,78.71,66.12,35.84
28,1,3,61.27,43.66,70.11,33.24
29,1,3,43.57,43.66,70.11,30.82
27,1,2,31.77,46.85,63.47,45.31
21,1,1,37.67,50.03,70.11,30.82
33,1,3,28.86,48.49,38.69,71.3
23,1,3,19.97,69.14,76.75,35.65
26,1,3,31.77,50.03,72.32,47.73
40,1,1,45.74,47.47,60.98,52.74
22,1,0,31.77,69.14,72.32,35.65
27,1,2,34.72,65.96,74.54,45.31
37,1,3,41.17,56.73,74.56,38.2
42,1,1,48.74,50.89,60.98,38.42
32,1,1,22.71,37.5,59.79,42.93
32,1,2,22.71,48.49,51.35,50.02
54,1,1,50.56,51.07,61.38,42.39
21,1,2,40.62,40.48,72.32,38.07
45,1,1,54.74,47.47,65.16,57.52
18,1,1,34.3,44.05,52.89,48.48
17,1,3,41.97,44.05,71.07,50.78
21,1,1,43.57,56.4,70.11,50.14
50,1,3,39.87,60,75.99,47.32
44,1,2,51.74,33.82,46.37,40.81
23,1,2,28.82,46.85,50.2,57.39
16,1,0,41.97,55.71,48.34,43.89
25,1,2,40.62,30.92,65.69,69.47
25,1,1,40.62,50.03,67.9,40.48
35,1,3,41.17,42.99,70.34,40.57
31,1,1,50.4,48.49,70.34,47.66
25,1,1,34.72,40.48,61.26,59.81
34,1,3,35.02,48.49,57.68,57.12
21,1,2,37.67,34.11,61.26,50.14
25,1,2,37.67,43.66,39.14,69.47
27,1,2,34.72,40.48,70.11,40.48
28,1,3,52.42,37.29,72.32,45.31
35,1,2,35.02,56.73,74.56,38.2
25,1,3,37.67,56.4,72.32,35.65
31,1,2,35.02,48.49,53.46,59.48
30,1,3,28.86,59.48,72.45,42.93
29,1,1,40.62,56.4,67.9,38.07
46,1,3,48.74,47.47,58.89,45.58
26,1,1,31.77,37.29,67.9,57.39
22,1,1,55.37,34.11,34.71,42.9
51,1,2,50.56,36.19,71.82,47.32
17,1,3,44.53,52.8,64.25,43.89
49,1,1,57.75,37.24,54.72,55.13
52,1,3,58.58,39.17,55.11,49.78
47,1,2,48.74,47.47,52.63,47.97
50,1,2,50.56,45.12,57.2,49.78
18,1,3,54.76,49.88,43.8,57.68
53,1,3,58.58,45.12,57.2,57.17
51,1,3,45.21,60,50.94,49.78
58,1,2,61.26,51.07,50.94,54.7
31,1,1,22.71,42.99,59.79,59.48
38,1,3,35.02,45.74,61.9,66.57
30,1,1,56.55,56.73,68.23,35.84
46,1,2,51.74,44.06,52.63,55.13
33,1,2,31.94,48.49,66.12,33.48
29,1,2,37.67,56.4,70.11,45.31
28,1,3,46.52,46.85,61.26,42.9
46,1,3,33.72,54.3,67.24,36.04
62,1,2,51.38,60.22,37.41,33
42,1,2,36.73,64.54,42.19,45.58
77,1,3,63.11,37.79,46.05,33
47,1,2,66.76,37.24,75.59,38.42
23,1,2,43.57,46.85,72.32,33.24
41,1,3,45.74,37.24,40.1,43.2
25,1,1,40.62,43.66,67.9,30.82
22,1,1,37.67,50.03,67.9,30.82
26,1,3,22.92,59.59,74.54,69.47
44,1,3,30.72,50.89,65.16,36.04
21,1,2,43.57,37.29,67.9,50.14
34,1,2,41.17,53.98,64.01,45.3
27,1,3,31.77,40.48,72.32,54.98
37,1,1,56.55,45.74,42.91,38.2
26,1,2,46.52,46.85,54.62,54.98
46,1,3,60.75,33.82,63.07,36.04
57,1,0,50.56,60,67.64,52.24
50,1,3,53.24,45.12,61.38,42.39
16,1,2,41.97,44.05,75.61,53.08
36,1,2,47.32,40.25,45.02,45.3
38,1,3,31.94,56.73,68.23,45.3
24,1,3,34.72,43.66,72.32,38.07
28,1,3,49.47,43.66,65.69,57.39
34,1,2,53.48,40.25,61.9,28.75
57,1,2,63.93,42.14,59.29,39.93
20,1,2,46.52,30.92,72.32,59.81
20,1,1,55.37,37.29,43.56,47.73
54,1,3,39.87,60,71.82,32.54
33,1,2,50.4,40.25,64.01,31.11
57,1,2,61.26,42.14,46.76,67.02
37,1,1,31.94,56.73,72.45,40.57
27,1,2,55.37,40.48,56.84,59.81
68,1,3,16.19,73.04,69.81,33
67,1,3,33.78,57.02,67.65,44.74
61,1,1,57.24,34.58,74.13,49.44
57,1,3,47.89,54.05,61.38,49.78
55,1,3,63.93,45.12,30.06,62.09
48,1,3,39.73,44.06,65.16,55.13
48,1,1,30.72,50.89,77.68,62.29
48,1,0,27.72,71.37,71.42,38.42
34,1,1,44.25,48.49,68.23,57.12
81,1,2,51.38,40.99,71.97,63.52
22,1,1,46.52,50.03,72.32,35.65
30,1,1,10.4,59.48,70.34,52.39
51,1,0,53.24,39.17,50.94,57.17
30,1,3,47.32,45.74,53.46,57.12
20,1,1,37.67,43.66,72.32,35.65
22,1,2,46.52,43.66,56.84,45.31
30,1,3,47.32,56.73,0,59.48
40,1,3,60.75,40.65,50.54,69.45
29,1,2,22.92,46.85,70.11,64.64
31,1,0,35.02,56.73,70.34,50.02
66,1,1,60.18,37.79,67.65,33
38,1,3,47.32,56.73,74.56,45.3
19,1,2,41.97,46.97,71.07,27.79
37,1,3,56.55,40.25,38.69,50.02
53,1,2,58.58,42.14,53.03,35
17,1,2,44.53,41.14,66.52,41.59
23,1,2,49.47,40.48,67.9,38.07
45,1,3,45.74,40.65,63.07,52.74
45,1,3,45.74,44.06,52.63,43.2
20,1,3,40.62,34.11,59.05,54.98
54,1,3,66.6,33.21,44.68,52.24
30,1,2,56.55,42.99,55.57,68.94
27,1,2,34.72,43.66,67.9,54.98
33,1,2,50.4,42.99,61.9,50.02
23,1,2,34.72,37.29,70.11,57.39
65,1,0,48.45,44.2,65.49,54.13
69,1,2,63.11,37.79,67.65,33
27,1,3,40.62,62.77,74.54,33.24
68,1,1,63.11,34.58,65.49,63.52
35,1,1,41.17,45.74,42.91,52.39
17,1,1,41.97,35.31,57.43,69.17
68,1,1,54.31,40.99,43.89,44.74
41,1,3,45.74,54.3,75.59,31.26
